CustomerID,Gender,WinLossRatio,Tenure,NumberActiveGames,Platform,PaymentMethod,MonthlySpend,TimeWindow,Churn
3541-ZNUHK,Female,0.050754605,55,4,Facebook,Electronic check,117.5088132,202207-202209,No
8450-JOVAH,Male,0.767947272,2,4,Facebook,Mailed check,176.366843,202207-202209,Yes
8725-JEDFD,Male,0.644271975,27,2,Facebook,Mailed check,144.8225923,202207-202209,No
7562-UXTPG,Female,0.787448472,13,2,Facebook,Mailed check,142.551675,202207-202209,No
8071-SBTRN,Female,0.705856866,70,4,Instagram,Mailed check,89.96851102,202207-202209,No
1113-IUJYX,Female,0.506448087,14,2,GoogleAds,Mailed check,94.38414346,202207-202209,Yes
6668-CNMFP,Female,0.485631562,19,4,GoogleAds,Bank transfer (automatic),111.919418,202207-202209,No
5626-MGTUK,Female,0.855281546,20,4,Facebook,Bank transfer (automatic),112.2334456,202207-202209,No
5681-LLOEI,Male,0.806788677,43,4,GoogleAds,Credit card (automatic),109.5890411,202207-202209,No
8212-DJRCH,Male,0.622371627,5,2,Facebook,Mailed check,110.6806862,202207-202209,No
4323-OHFOW,Female,0.419662517,70,4,GoogleAds,Bank transfer (automatic),94.74182852,202207-202209,No
4933-BSAIP,Female,0.357661588,40,2,Instagram,Mailed check,523.5602094,202207-202209,No
2030-BTZRO,Male,0.832420324,6,2,Instagram,Credit card (automatic),490.1960784,202207-202209,No
1116-DXXDF,Male,0.647328899,39,2,Instagram,Electronic check,99.55201593,202207-202209,No
9274-CNFMO,Male,0.530265014,4,4,Facebook,Electronic check,133.4222815,202207-202209,Yes
7758-XKCBS,Male,0.212608559,15,1,Facebook,Electronic check,336.7003367,202207-202209,Yes
8992-JQYUN,Male,0.975351157,1,1,Facebook,Electronic check,198.6097319,202207-202209,Yes
6563-VNPMN,Female,0.217964591,45,2,Facebook,Bank transfer (automatic),116.6861144,202207-202209,No
0617-AQNWT,Female,0.912835154,64,1,Instagram,Electronic check,208.9864159,202207-202209,Yes
2267-WTPYD,Female,0.310984836,57,4,Facebook,Credit card (automatic),106.3829787,202207-202209,No
0270-THENM,Male,0.455608393,72,4,Instagram,Bank transfer (automatic),143.1639227,202207-202209,No
2446-PLQVO,Male,0.095939973,1,2,Facebook,Electronic check,142.2475107,202207-202209,Yes
4707-MAXGU,Male,0.020403657,72,4,Instagram,Credit card (automatic),386.8471954,202207-202209,No
2710-WYVXG,Female,0.748181517,3,2,Instagram,Mailed check,140.6469761,202207-202209,No
3005-NFMTA,Male,0.887215216,55,4,Facebook,Electronic check,101.2145749,202207-202209,Yes
6300-BWMJX,Female,0.055720725,59,4,Facebook,Electronic check,107.1237279,202207-202209,No
8784-CGILN,Female,0.816350622,18,4,Facebook,Bank transfer (automatic),100.1502253,202207-202209,Yes
5389-FFVKB,Male,0.946742905,32,2,Facebook,Credit card (automatic),124.5330012,202207-202209,Yes
7009-LGECI,Female,0.544404669,4,2,Facebook,Bank transfer (automatic),197.8239367,202207-202209,No
8444-WRIDW,Female,0.204115401,66,4,Facebook,Credit card (automatic),124.300808,202207-202209,Yes
5022-KVDQT,Male,0.166156917,27,4,Facebook,Electronic check,123.00123,202207-202209,No
7976-CICYS,Male,0.202368238,4,2,Facebook,Credit card (automatic),483.0917874,202207-202209,No
1036-GUDCL,Male,0.904905688,60,2,Facebook,Credit card (automatic),126.5022138,202207-202209,No
2005-DWQZJ,Female,0.122358801,8,2,Instagram,Mailed check,524.9343832,202207-202209,No
8148-WOCMK,Male,0.648164167,8,2,Instagram,Credit card (automatic),510.2040816,202207-202209,No
7815-PDTHL,Male,0.729051811,35,2,Instagram,Mailed check,495.049505,202207-202209,No
9451-LPGOO,Male,0.056466473,7,4,Facebook,Electronic check,115.2073733,202207-202209,Yes
9173-IVZVP,Female,0.863767792,53,2,Instagram,Mailed check,478.4688995,202207-202209,No
9129-UXERG,Female,0.931590764,18,4,Facebook,Credit card (automatic),96.52509653,202207-202209,No
3635-JBPSG,Female,0.721634619,15,1,Instagram,Mailed check,257.7319588,202207-202209,No
7964-ZRKKG,Male,0.954024294,67,4,GoogleAds,Bank transfer (automatic),113.1221719,202207-202209,No
5868-YWPDW,Male,0.65271301,6,2,Facebook,Electronic check,118.7648456,202207-202209,Yes
6229-LSCKB,Male,0.408875003,6,2,Facebook,Electronic check,125.4705144,202207-202209,No
2025-JKFWI,Male,0.110804101,13,4,Facebook,Mailed check,101.010101,202207-202209,Yes
4078-SAYYN,Female,0.227856553,11,4,Facebook,Electronic check,99.25558313,202207-202209,Yes
1724-IQWNM,Male,0.371974561,1,2,Facebook,Mailed check,518.134715,202207-202209,No
8217-QYOHV,Male,0.89937154,5,2,Facebook,Mailed check,179.3721973,202207-202209,No
5546-QUERU,Male,0.170351711,13,2,GoogleAds,Mailed check,501.2531328,202207-202209,No
9940-HPQPG,Female,0.91563481,9,4,Facebook,Bank transfer (automatic),108.9918256,202207-202209,Yes
6897-UUBNU,Male,0.182029334,29,2,Facebook,Mailed check,111.5448968,202207-202209,No
6127-IYJOZ,Male,0.762921364,1,2,Facebook,Mailed check,218.1025082,202207-202209,No
6618-RYATB,Female,0.834635204,1,4,Facebook,Mailed check,125.7071025,202207-202209,Yes
8930-XOTDP,Female,0.346056252,18,2,Facebook,Mailed check,178.7310098,202207-202209,No
5916-QEWPT,Female,0.94147294,2,2,Facebook,Credit card (automatic),144.9275362,202207-202209,No
5060-TQUQN,Male,0.850807814,30,4,Facebook,Bank transfer (automatic),119.6888091,202207-202209,No
0531-XBKMM,Male,0.895129085,66,4,Instagram,Bank transfer (automatic),152.2070015,202207-202209,No
8465-SBRXP,Male,0.47031554,38,4,Instagram,Bank transfer (automatic),105.374078,202207-202209,No
2408-PSJVE,Male,0.850482095,44,2,Facebook,Mailed check,161.5508885,202207-202209,No
9079-YEXQJ,Female,0.28355205,54,4,Facebook,Electronic check,90.0090009,202207-202209,Yes
9700-ZCLOT,Male,0.62492037,2,2,Facebook,Mailed check,500,202207-202209,No
8738-JOKAR,Female,0.494708785,42,2,GoogleAds,Mailed check,147.7104874,202207-202209,No
4534-WGCIR,Female,0.285426272,58,4,Instagram,Credit card (automatic),397.6143141,202207-202209,No
1930-WNXSB,Male,0.309336237,58,2,Facebook,Electronic check,107.7005924,202207-202209,No
2685-SREOM,Female,0.919193432,25,4,Facebook,Electronic check,112.2334456,202207-202209,Yes
3508-CFVZL,Female,0.018369422,71,4,Instagram,Mailed check,89.84725966,202207-202209,No
0402-CQAJN,Female,0.73574756,37,4,Facebook,Bank transfer (automatic),98.13542689,202207-202209,Yes
6692-UDPJC,Female,0.456562107,14,4,Facebook,Electronic check,109.1107474,202207-202209,Yes
1273-MTETI,Female,0.934559376,4,4,Facebook,Electronic check,112.5492403,202207-202209,Yes
0657-DOGUM,Female,0.697121749,48,4,GoogleAds,Bank transfer (automatic),165.0165017,202207-202209,No
5480-HPRRX,Female,0.902786386,3,1,Facebook,Electronic check,395.256917,202207-202209,Yes
8792-AOROI,Female,0.153255445,8,2,Instagram,Mailed check,152.6717557,202207-202209,No
0295-PPHDO,Male,0.491176807,1,4,Facebook,Electronic check,104.7668937,202207-202209,Yes
5146-YYFRZ,Male,0.241284006,67,2,Instagram,Bank transfer (automatic),501.2531328,202207-202209,No
1195-OIYEJ,Male,0.51890354,13,2,Facebook,Electronic check,109.7694841,202207-202209,Yes
5906-CVLHP,Female,0.959087562,45,2,GoogleAds,Credit card (automatic),184.6722068,202207-202209,Yes
3452-SRFEG,Male,0.19272975,49,4,Facebook,Bank transfer (automatic),134.0482574,202207-202209,No
4070-OKWVH,Female,0.535769536,52,4,Facebook,Bank transfer (automatic),105.7082452,202207-202209,No
5297-MDOIR,Female,0.446881215,63,2,GoogleAds,Credit card (automatic),123.228589,202207-202209,No
6369-MCAKO,Female,0.995596589,68,4,Instagram,Bank transfer (automatic),112.2964627,202207-202209,No
4926-UMJZD,Female,0.588102378,31,2,Facebook,Mailed check,203.2520325,202207-202209,No
6848-HJTXY,Female,0.565239523,64,2,Instagram,Credit card (automatic),514.1388175,202207-202209,No
6341-AEVKX,Female,0.82716948,62,2,GoogleAds,Electronic check,95.87727709,202207-202209,No
4501-EQDRN,Female,0.90560771,1,2,Facebook,Bank transfer (automatic),143.472023,202207-202209,Yes
2990-HWIML,Female,0.307037105,6,2,Facebook,Electronic check,111.7318436,202207-202209,Yes
0682-USIXD,Female,0.115103263,21,2,Facebook,Electronic check,116.2115049,202207-202209,No
6976-BWGLQ,Female,0.691852655,72,4,Instagram,Bank transfer (automatic),396.8253968,202207-202209,No
7078-NVFAM,Female,0.669426435,32,1,Facebook,Electronic check,284.4950213,202207-202209,No
8065-QBYTO,Female,0.608869939,71,4,GoogleAds,Credit card (automatic),100.3512293,202207-202209,No
2133-TSRRM,Female,0.276167634,34,2,Facebook,Bank transfer (automatic),94.92168961,202207-202209,No
7384-GHBPI,Male,0.461318661,3,1,Facebook,Electronic check,284.4950213,202207-202209,Yes
7603-USHJS,Male,0.258692147,12,4,Facebook,Credit card (automatic),135.5932203,202207-202209,Yes
7234-FECYN,Female,0.658310075,8,4,Facebook,Electronic check,98.66798224,202207-202209,Yes
2511-ALLCS,Female,0.735386539,35,4,Instagram,Bank transfer (automatic),411.5226337,202207-202209,No
3191-CSNMG,Female,0.571878384,3,2,Facebook,Electronic check,123.9157373,202207-202209,No
7952-OBOYL,Male,0.824416418,3,2,Facebook,Mailed check,111.2966055,202207-202209,No
7470-DYNOE,Male,0.889313173,53,2,GoogleAds,Electronic check,163.6661211,202207-202209,No
7853-OETYL,Female,0.69696289,4,1,Facebook,Electronic check,344.2340792,202207-202209,No
1545-ACTAS,Female,0.429490353,48,2,GoogleAds,Bank transfer (automatic),100.3009027,202207-202209,No
5876-HZVZM,Female,0.230693356,6,2,Facebook,Credit card (automatic),178.8908766,202207-202209,Yes
1400-MMYXY,Male,0.278603808,3,4,Facebook,Electronic check,94.42870633,202207-202209,Yes
5126-RCXYW,Male,0.439818575,54,1,Instagram,Credit card (automatic),217.3913043,202207-202209,No
3085-QUOZK,Female,0.987800839,1,2,Facebook,Mailed check,227.5312856,202207-202209,Yes
2363-BJLSL,Male,0.198489173,62,2,Facebook,Bank transfer (automatic),124.3781095,202207-202209,No
1956-YIFGE,Male,0.295396623,22,2,GoogleAds,Mailed check,99.95002499,202207-202209,No
3926-CUQZX,Male,0.783497302,1,2,Facebook,Bank transfer (automatic),221.72949,202207-202209,Yes
7921-LMDFQ,Male,0.714879841,51,2,GoogleAds,Bank transfer (automatic),106.3829787,202207-202209,No
2925-MXLSX,Female,0.996979712,30,4,GoogleAds,Credit card (automatic),145.0326323,202207-202209,No
5820-PTRYM,Female,0.576317085,56,4,GoogleAds,Credit card (automatic),146.092038,202207-202209,No
9609-BENEA,Male,0.285655695,35,4,GoogleAds,Electronic check,144.9275362,202207-202209,No
6211-WHMYA,Female,0.438663352,64,1,Facebook,Electronic check,228.050171,202207-202209,No
4459-BBGHE,Male,0.61552803,30,1,Facebook,Electronic check,224.7191011,202207-202209,No
9945-PSVIP,Female,0.73567825,25,2,Instagram,Mailed check,534.7593583,202207-202209,No
1041-RXHRA,Female,0.825472751,41,2,Facebook,Bank transfer (automatic),142.3487544,202207-202209,Yes
1750-CSKKM,Male,0.427602442,9,2,Facebook,Electronic check,180.6684734,202207-202209,Yes
9108-EJFJP,Female,0.775677233,1,2,Facebook,Mailed check,186.7413632,202207-202209,No
0530-IJVDB,Male,0.24982667,70,4,Instagram,Electronic check,87.2600349,202207-202209,No
0508-SQWPL,Female,0.382672615,57,2,Instagram,Bank transfer (automatic),497.5124378,202207-202209,No
2215-ZAFGX,Male,0.890765969,9,4,Facebook,Electronic check,116.9590643,202207-202209,No
8213-TAZPM,Female,0.550012976,69,4,GoogleAds,Bank transfer (automatic),91.95402299,202207-202209,No
7142-HVGBG,Male,0.350339573,43,4,Facebook,Electronic check,97.08737864,202207-202209,Yes
1304-SEGFY,Female,0.793337244,72,4,Instagram,Electronic check,102.1972407,202207-202209,No
7242-EDTYC,Male,0.726382126,44,2,Instagram,Bank transfer (automatic),511.5089514,202207-202209,No
2904-GGUAZ,Female,0.673707965,72,4,Instagram,Bank transfer (automatic),118.9767995,202207-202209,No
8267-ZNYVZ,Female,0.715616401,33,2,GoogleAds,Electronic check,96.38554217,202207-202209,Yes
5136-GFPMB,Male,0.201246436,54,4,Facebook,Credit card (automatic),111.8568233,202207-202209,No
2595-KIWPV,Male,0.451974854,27,2,Instagram,Credit card (automatic),507.6142132,202207-202209,No
5243-SAOTC,Male,0.319993258,54,4,Facebook,Bank transfer (automatic),125.2348153,202207-202209,No
9398-MMQTO,Male,0.610485559,3,2,Facebook,Credit card (automatic),134.3183345,202207-202209,No
7619-PLRLP,Female,0.115826177,53,4,GoogleAds,Bank transfer (automatic),134.9527665,202207-202209,No
6457-GIRWB,Male,0.336682256,1,2,Facebook,Electronic check,144.1961067,202207-202209,Yes
6508-NJYRO,Male,0.143115471,15,2,GoogleAds,Mailed check,531.9148936,202207-202209,No
1450-SKCVI,Female,0.875604501,56,2,Facebook,Electronic check,135.4096141,202207-202209,Yes
4710-NKCAW,Male,0.052398982,5,4,Facebook,Credit card (automatic),155.2795031,202207-202209,No
5306-BVTKJ,Male,0.527026714,48,2,GoogleAds,Credit card (automatic),179.2114695,202207-202209,No
0357-NVCRI,Female,0.348001773,25,2,Facebook,Credit card (automatic),498.7531172,202207-202209,No
5570-PTWEH,Female,0.262857052,3,4,Facebook,Credit card (automatic),133.0671989,202207-202209,Yes
2371-KFUOG,Male,0.399870305,58,2,GoogleAds,Bank transfer (automatic),100.8572869,202207-202209,No
0463-ZSDNT,Male,0.356252373,10,2,Facebook,Bank transfer (automatic),176.2114537,202207-202209,No
6502-MJQAE,Male,0.779762415,1,2,Facebook,Electronic check,143.6781609,202207-202209,Yes
6257-DTAYD,Male,0.238980595,71,4,Instagram,Credit card (automatic),96.01536246,202207-202209,No
4616-ULAOA,Female,0.231834247,65,4,Instagram,Credit card (automatic),90.25270758,202207-202209,No
7693-LCKZL,Male,0.666197005,5,4,Facebook,Electronic check,124.7660636,202207-202209,Yes
7746-AWNQW,Female,0.924718857,28,1,Facebook,Mailed check,279.7202797,202207-202209,No
5996-EBTKM,Female,0.198773586,67,4,Instagram,Bank transfer (automatic),143.0615165,202207-202209,No
2758-RNWXS,Male,0.938429301,35,2,GoogleAds,Electronic check,112.1076233,202207-202209,No
2314-TNDJQ,Female,0.904942148,72,1,Instagram,Credit card (automatic),179.6945193,202207-202209,No
2405-LBMUW,Female,0.088562113,61,1,GoogleAds,Bank transfer (automatic),197.2386588,202207-202209,No
3454-JFUBC,Male,0.907045797,68,2,Instagram,Credit card (automatic),500,202207-202209,No
0032-PGELS,Female,0.914181762,1,1,Facebook,Bank transfer (automatic),327.8688525,202207-202209,Yes
9039-ZVJDC,Male,0.197808122,3,2,Facebook,Mailed check,523.5602094,202207-202209,No
6797-LNAQX,Male,0.841038817,70,4,Instagram,Bank transfer (automatic),101.7293998,202207-202209,Yes
9013-AQORL,Female,0.132128035,48,1,Facebook,Credit card (automatic),219.5389682,202207-202209,No
2898-MRKPI,Male,0.452707289,68,4,GoogleAds,Credit card (automatic),98.96091044,202207-202209,No
2750-BJLSB,Female,0.418434641,47,2,GoogleAds,Electronic check,96.43201543,202207-202209,No
3648-GZPHF,Male,0.765121785,32,1,GoogleAds,Mailed check,275.862069,202207-202209,No
2075-RMJIK,Female,0.791917589,5,2,Facebook,Mailed check,202.4291498,202207-202209,No
9588-YRFHY,Male,0.288970705,49,2,Instagram,Credit card (automatic),502.5125628,202207-202209,No
6394-MFYNG,Female,0.09628799,48,4,Facebook,Bank transfer (automatic),93.10986965,202207-202209,Yes
1564-NTYXF,Female,0.862659997,13,4,Facebook,Electronic check,121.9512195,202207-202209,Yes
9364-YKUVW,Male,0.354240539,15,2,Facebook,Mailed check,505.0505051,202207-202209,No
5392-AKEMH,Female,0.971978249,12,2,Facebook,Electronic check,221.9755827,202207-202209,No
2451-YMUXS,Male,0.941469387,67,4,Instagram,Bank transfer (automatic),154.9186677,202207-202209,No
3914-FDRHP,Male,0.721230651,9,2,Facebook,Electronic check,115.942029,202207-202209,No
3078-ZKNTS,Female,0.390883699,13,2,Instagram,Bank transfer (automatic),506.3291139,202207-202209,No
1024-KPRBB,Female,0.183058203,38,2,GoogleAds,Mailed check,112.2334456,202207-202209,No
4690-PKDQG,Female,0.862972152,42,4,Facebook,Electronic check,104.6572475,202207-202209,No
8155-IBNHG,Female,0.620682172,24,4,Facebook,Credit card (automatic),132.6259947,202207-202209,Yes
0886-QGENL,Female,0.444413648,27,2,Facebook,Electronic check,98.7654321,202207-202209,Yes
9547-ITEFG,Male,0.926174081,9,4,Facebook,Credit card (automatic),97.46588694,202207-202209,No
1264-FUHCX,Female,0.191725634,49,1,GoogleAds,Credit card (automatic),177.6198934,202207-202209,No
7789-CRUVC,Female,0.329644962,61,4,Facebook,Credit card (automatic),106.1571125,202207-202209,No
6598-KELSS,Male,0.786920499,50,1,GoogleAds,Bank transfer (automatic),232.2880372,202207-202209,No
8739-WWKDU,Male,0.377775378,25,4,Facebook,Electronic check,111.7318436,202207-202209,Yes
8685-WHQPW,Female,0.249778354,22,4,Facebook,Bank transfer (automatic),134.4086022,202207-202209,Yes
4745-LSPLO,Male,0.951957377,1,2,Facebook,Mailed check,487.804878,202207-202209,Yes
8083-YTZES,Male,0.909758656,4,4,Facebook,Electronic check,134.4989913,202207-202209,Yes
7240-FQLHE,Female,0.56697257,18,4,Facebook,Bank transfer (automatic),100.2506266,202207-202209,Yes
6664-FPDAC,Female,0.828828414,56,4,GoogleAds,Electronic check,89.32559178,202207-202209,Yes
9972-VAFJJ,Female,0.844009522,53,2,GoogleAds,Electronic check,106.3829787,202207-202209,No
0422-UXFAP,Female,0.630390307,51,4,GoogleAds,Electronic check,101.1633789,202207-202209,No
1904-WAJAA,Female,0.752780417,24,4,Instagram,Electronic check,155.4001554,202207-202209,No
5130-YPIRV,Female,0.538249591,62,2,Instagram,Credit card (automatic),138.8888889,202207-202209,No
2843-CQMEG,Male,0.705571402,24,2,Facebook,Mailed check,201.2072435,202207-202209,No
6439-PKTRR,Female,0.972009418,70,4,Instagram,Electronic check,123.9157373,202207-202209,No
5351-QESIO,Male,0.706391571,1,1,Facebook,Mailed check,413.2231405,202207-202209,No
0786-VSSUD,Male,0.339562731,16,1,Facebook,Mailed check,256.4102564,202207-202209,Yes
5568-DMXZS,Female,0.32891507,8,2,Facebook,Electronic check,152.7883881,202207-202209,No
8468-FZTOE,Female,0.65718331,72,2,Instagram,Electronic check,134.4989913,202207-202209,No
6633-SYEUS,Female,0.949799412,23,2,Facebook,Bank transfer (automatic),120.1923077,202207-202209,No
6447-GORXK,Male,0.838780718,31,1,Facebook,Credit card (automatic),400,202207-202209,No
6967-PEJLL,Male,0.360547135,37,1,GoogleAds,Electronic check,248.7562189,202207-202209,No
3976-BWUCK,Female,0.278985517,30,4,Facebook,Credit card (automatic),106.2699256,202207-202209,Yes
5981-ZVXOT,Female,0.261334417,35,4,GoogleAds,Electronic check,92.29349331,202207-202209,No
1684-FLBGS,Female,0.911120725,23,4,Facebook,Credit card (automatic),143.8848921,202207-202209,No
1389-WNUIB,Female,0.046518464,20,4,GoogleAds,Bank transfer (automatic),131.5789474,202207-202209,No
0376-OIWME,Male,0.194740775,36,2,Facebook,Electronic check,106.8376068,202207-202209,No
3585-ISXZP,Female,0.281737081,8,4,Facebook,Bank transfer (automatic),104.5478306,202207-202209,Yes
0218-QNVAS,Male,0.270011439,71,4,GoogleAds,Bank transfer (automatic),99.45300845,202207-202209,No
6583-QGCSI,Female,0.454859033,50,4,Facebook,Electronic check,113.5718342,202207-202209,Yes
0804-YGEQV,Female,0.286613821,43,4,GoogleAds,Bank transfer (automatic),408.997955,202207-202209,No
7164-BPTUT,Male,0.242173781,57,4,Instagram,Mailed check,111.6694584,202207-202209,No
4174-LPGTI,Female,0.66143718,41,2,GoogleAds,Bank transfer (automatic),150.3759398,202207-202209,Yes
2523-EWWZL,Female,0.149459024,27,2,Facebook,Electronic check,131.4060447,202207-202209,No
0928-XUTSN,Female,0.871834765,13,2,Facebook,Electronic check,124.2236025,202207-202209,No
2108-XWMPY,Male,0.859871065,3,1,Facebook,Mailed check,282.0874471,202207-202209,Yes
