CustomerID,Gender,WinLossRatio,NumberActiveGames,Tenure,NumberGameActive,Platform,PaymentMethod,MonthlySpend,TotalSpend,Churn
9739-JLPQJ,Female,0.746521438,Yes,72,4,Instagram,Credit card (automatic),117.5,8670.1,No
9916-AYHTC,Male,0.005848183,No,48,2,Instagram,Credit card (automatic),19.85,916,No
3855-ONCAR,Female,0.598477708,Yes,4,2,Facebook,Mailed check,78.9,299.75,No
1488-SYSFC,Male,0.346306043,Yes,31,2,Facebook,Electronic check,20.65,702.05,No
7931-PXHFC,Male,0.586738121,No,38,2,GoogleAds,Mailed check,62.3,2354.8,Yes
3990-QYKBE,Male,0.337108441,No,37,4,Facebook,Electronic check,92.5,3473.4,Yes
0970-QXPXW,Female,0.388421828,No,1,2,Facebook,Mailed check,19.65,19.65,No
3259-KNMRR,Male,0.851465178,No,57,4,Instagram,Bank transfer (automatic),79.75,4438.2,No
6120-RJKLU,Female,0.384650832,No,62,2,Instagram,Credit card (automatic),79.95,4819.75,No
9572-WUKSB,Male,0.625681108,No,3,1,Facebook,Electronic check,29.9,92.25,No
5893-KCLGT,Female,0.294268085,Yes,72,2,Instagram,Mailed check,19.75,1567,No
0076-LVEPS,Male,0.096008939,Yes,29,1,Facebook,Mailed check,45,1242.45,No
3640-JQGJG,Male,0.751173696,Yes,13,2,Facebook,Bank transfer (automatic),44.8,559.2,No
4919-MOAVT,Male,0.841240666,Yes,3,2,Facebook,Electronic check,69.65,220.1,Yes
1596-OQSPS,Female,0.834943222,No,11,2,Facebook,Electronic check,51.1,531.15,No
9867-XOBQA,Female,0.878137135,Yes,21,1,Instagram,Mailed check,53.15,1183.2,No
9546-KDTRB,Female,0.4059685,No,19,4,Facebook,Bank transfer (automatic),24.7,465.85,No
3090-HAWSU,Male,0.311376777,No,61,4,Instagram,Credit card (automatic),111.6,6876.05,Yes
9820-RMCQV,Female,0.362600089,No,11,2,Facebook,Credit card (automatic),48.55,501,Yes
3174-RKMOW,Male,0.793652482,Yes,35,4,Facebook,Electronic check,109.95,3782.4,No
1760-CAZHT,Male,0.586795868,Yes,25,2,Facebook,Mailed check,20.8,460.2,No
7839-QRKXN,Female,0.723814205,No,1,2,Facebook,Mailed check,20.2,20.2,Yes
8441-SHIPE,Female,0.085683254,No,67,4,Instagram,Bank transfer (automatic),25.6,1790.35,No
5204-QZXPU,Male,0.369003957,No,19,1,Facebook,Electronic check,39.65,733.35,Yes
4597-ELFTS,Male,0.588073795,No,56,4,GoogleAds,Electronic check,24.9,1334,Yes
1320-GVNHT,Male,0.807340524,Yes,72,4,Instagram,Credit card (automatic),108.4,7767.25,No
1047-RNXZV,Male,0.649946361,No,43,2,Instagram,Mailed check,19.55,876.15,No
3541-ZNUHK,Female,0.783267149,Yes,55,4,Facebook,Electronic check,85.1,4600.95,No
8450-JOVAH,Male,0.254998679,Yes,2,4,Facebook,Mailed check,56.7,113.55,Yes
8725-JEDFD,Male,0.589810573,No,27,2,Facebook,Mailed check,69.05,1793.25,No
7562-UXTPG,Female,0.078334597,No,13,2,Facebook,Mailed check,70.15,886.7,No
8071-SBTRN,Female,0.742851063,No,70,4,Instagram,Mailed check,111.15,7737.55,No
1113-IUJYX,Female,0.618165551,No,14,2,GoogleAds,Mailed check,105.95,1348.9,Yes
6668-CNMFP,Female,0.886671584,Yes,19,4,GoogleAds,Bank transfer (automatic),89.35,1686.85,No
5626-MGTUK,Female,0.156276244,No,20,4,Facebook,Bank transfer (automatic),89.1,1879.25,No
5681-LLOEI,Male,0.159706231,Yes,43,4,GoogleAds,Credit card (automatic),91.25,4013.8,No
8212-DJRCH,Male,0.022013124,Yes,5,2,Facebook,Mailed check,90.35,434.5,No
4323-OHFOW,Female,0.623340252,No,70,4,GoogleAds,Bank transfer (automatic),105.55,7195.35,No
4933-BSAIP,Female,0.42629127,No,40,2,Instagram,Mailed check,19.1,780.1,No
2030-BTZRO,Male,0.516186138,Yes,6,2,Instagram,Credit card (automatic),20.4,107.6,No
1116-DXXDF,Male,0.515981692,No,39,2,Instagram,Electronic check,100.45,3801.7,No
9274-CNFMO,Male,0.330377943,No,4,4,Facebook,Electronic check,74.95,308.7,Yes
7758-XKCBS,Male,0.358070256,No,15,1,Facebook,Electronic check,29.7,438.25,Yes
8992-JQYUN,Male,0.96205373,No,1,1,Facebook,Electronic check,50.35,50.35,Yes
6563-VNPMN,Female,0.344306251,No,45,2,Facebook,Bank transfer (automatic),85.7,3778.1,No
0617-AQNWT,Female,0.069644349,No,64,1,Instagram,Electronic check,47.85,3147.5,Yes
2267-WTPYD,Female,0.632164741,No,57,4,Facebook,Credit card (automatic),94,5438.95,No
0270-THENM,Male,0.082512054,Yes,72,4,Instagram,Bank transfer (automatic),69.85,5102.35,No
2446-PLQVO,Male,0.985772955,No,1,2,Facebook,Electronic check,70.3,70.3,Yes
4707-MAXGU,Male,0.975088184,No,72,4,Instagram,Credit card (automatic),25.85,1872.2,No
2710-WYVXG,Female,0.718935502,No,3,2,Instagram,Mailed check,71.1,213.35,No
3005-NFMTA,Male,0.946542152,No,55,4,Facebook,Electronic check,98.8,5617.75,Yes
6300-BWMJX,Female,0.926408332,No,59,4,Facebook,Electronic check,93.35,5386.5,No
8784-CGILN,Female,0.804860971,No,18,4,Facebook,Bank transfer (automatic),99.85,1776.95,Yes
5389-FFVKB,Male,0.98456413,No,32,2,Facebook,Credit card (automatic),80.3,2483.05,Yes
7009-LGECI,Female,0.893027208,No,4,2,Facebook,Bank transfer (automatic),50.55,235.65,No
8444-WRIDW,Female,0.468998405,No,66,4,Facebook,Credit card (automatic),80.45,5224.35,Yes
5022-KVDQT,Male,0.327237017,No,27,4,Facebook,Electronic check,81.3,2272.8,No
7976-CICYS,Male,0.324651731,No,4,2,Facebook,Credit card (automatic),20.7,83.75,No
1036-GUDCL,Male,0.970721684,Yes,60,2,Facebook,Credit card (automatic),79.05,4663.4,No
2005-DWQZJ,Female,0.609566163,Yes,8,2,Instagram,Mailed check,19.05,201.7,No
8148-WOCMK,Male,0.001828372,Yes,8,2,Instagram,Credit card (automatic),19.6,125,No
7815-PDTHL,Male,0.015122038,No,35,2,Instagram,Mailed check,20.2,684.4,No
9451-LPGOO,Male,0.064270723,No,7,4,Facebook,Electronic check,86.8,620.35,Yes
9173-IVZVP,Female,0.544782508,Yes,53,2,Instagram,Mailed check,20.9,1146.05,No
9129-UXERG,Female,0.474220438,No,18,4,Facebook,Credit card (automatic),103.6,1806.35,No
3635-JBPSG,Female,0.74785303,No,15,1,Instagram,Mailed check,38.8,603,No
7964-ZRKKG,Male,0.451181746,No,67,4,GoogleAds,Bank transfer (automatic),88.4,5798.3,No
5868-YWPDW,Male,0.999182987,No,6,2,Facebook,Electronic check,84.2,519.15,Yes
6229-LSCKB,Male,0.342055924,No,6,2,Facebook,Electronic check,79.7,497.6,No
2025-JKFWI,Male,0.708061045,No,13,4,Facebook,Mailed check,99,1301.7,Yes
4078-SAYYN,Female,0.543345504,No,11,4,Facebook,Electronic check,100.75,1129.75,Yes
1724-IQWNM,Male,0.671246443,Yes,1,2,Facebook,Mailed check,19.3,19.3,No
8217-QYOHV,Male,0.802581898,No,5,2,Facebook,Mailed check,55.75,266.95,No
5546-QUERU,Male,0.723864007,No,13,2,GoogleAds,Mailed check,19.95,257,No
9940-HPQPG,Female,0.935715886,No,9,4,Facebook,Bank transfer (automatic),91.75,865.8,Yes
6897-UUBNU,Male,0.260222838,No,29,2,Facebook,Mailed check,89.65,2623.65,No
6127-IYJOZ,Male,0.484350894,No,1,2,Facebook,Mailed check,45.85,45.85,No
6618-RYATB,Female,0.458574919,No,1,4,Facebook,Mailed check,79.55,79.55,Yes
8930-XOTDP,Female,0.279116747,Yes,18,2,Facebook,Mailed check,55.95,1082.8,No
5916-QEWPT,Female,0.339366471,No,2,2,Facebook,Credit card (automatic),69,147.8,No
5060-TQUQN,Male,0.306688574,Yes,30,4,Facebook,Bank transfer (automatic),83.55,2570.2,No
0531-XBKMM,Male,0.607806372,Yes,66,4,Instagram,Bank transfer (automatic),65.7,4378.9,No
8465-SBRXP,Male,0.964026967,Yes,38,4,Instagram,Bank transfer (automatic),94.9,3616.25,No
2408-PSJVE,Male,0.69299088,Yes,44,2,Facebook,Mailed check,61.9,2924.05,No
9079-YEXQJ,Female,0.135290796,No,54,4,Facebook,Electronic check,111.1,6014.85,Yes
9700-ZCLOT,Male,0.892362911,No,2,2,Facebook,Mailed check,20,32.7,No
8738-JOKAR,Female,0.881099547,No,42,2,GoogleAds,Mailed check,67.7,2882.25,No
4534-WGCIR,Female,0.280036956,Yes,58,4,Instagram,Credit card (automatic),25.15,1509.9,No
1930-WNXSB,Male,0.99259357,Yes,58,2,Facebook,Electronic check,92.85,5305.05,No
2685-SREOM,Female,0.419249953,Yes,25,4,Facebook,Electronic check,89.1,2368.4,Yes
3508-CFVZL,Female,0.037299869,No,71,4,Instagram,Mailed check,111.3,7985.9,No
0402-CQAJN,Female,0.468838025,No,37,4,Facebook,Bank transfer (automatic),101.9,3545.35,Yes
6692-UDPJC,Female,0.488982092,Yes,14,4,Facebook,Electronic check,91.65,1301,Yes
1273-MTETI,Female,0.009945257,No,4,4,Facebook,Electronic check,88.85,372.45,Yes
0657-DOGUM,Female,0.974512546,No,48,4,GoogleAds,Bank transfer (automatic),60.6,2985.25,No
5480-HPRRX,Female,0.333819313,No,3,1,Facebook,Electronic check,25.3,77.75,Yes
8792-AOROI,Female,0.033631619,No,8,2,Instagram,Mailed check,65.5,564.35,No
0295-PPHDO,Male,0.235810879,No,1,4,Facebook,Electronic check,95.45,95.45,Yes
5146-YYFRZ,Male,0.035593429,No,67,2,Instagram,Bank transfer (automatic),19.95,1311.75,No
1195-OIYEJ,Male,0.327117669,No,13,2,Facebook,Electronic check,91.1,1135.7,Yes
5906-CVLHP,Female,0.962340793,Yes,45,2,GoogleAds,Credit card (automatic),54.15,2319.8,Yes
3452-SRFEG,Male,0.558031251,No,49,4,Facebook,Bank transfer (automatic),74.6,3720.35,No
4070-OKWVH,Female,0.697235097,No,52,4,Facebook,Bank transfer (automatic),94.6,5025.8,No
5297-MDOIR,Female,0.052497855,No,63,2,GoogleAds,Credit card (automatic),81.15,5224.5,No
6369-MCAKO,Female,0.068048693,Yes,68,4,Instagram,Bank transfer (automatic),89.05,6185.8,No
4926-UMJZD,Female,0.766386282,No,31,2,Facebook,Mailed check,49.2,1498.55,No
6848-HJTXY,Female,0.506856464,No,64,2,Instagram,Credit card (automatic),19.45,1208.6,No
6341-AEVKX,Female,0.319544022,No,62,2,GoogleAds,Electronic check,104.3,6613.65,No
4501-EQDRN,Female,0.339576207,No,1,2,Facebook,Bank transfer (automatic),69.7,69.7,Yes
2990-HWIML,Female,0.631250915,No,6,2,Facebook,Electronic check,89.5,573.3,Yes
0682-USIXD,Female,0.660998513,No,21,2,Facebook,Electronic check,86.05,1818.9,No
6976-BWGLQ,Female,0.247962029,Yes,72,4,Instagram,Bank transfer (automatic),25.2,1787.35,No
7078-NVFAM,Female,0.730586236,Yes,32,1,Facebook,Electronic check,35.15,1051.05,No
8065-QBYTO,Female,0.28120459,No,71,4,GoogleAds,Credit card (automatic),99.65,7181.25,No
2133-TSRRM,Female,0.376407924,Yes,34,2,Facebook,Bank transfer (automatic),105.35,3688.6,No
7384-GHBPI,Male,0.559510206,No,3,1,Facebook,Electronic check,35.15,99.75,Yes
7603-USHJS,Male,0.392562137,Yes,12,4,Facebook,Credit card (automatic),73.75,871.4,Yes
7234-FECYN,Female,0.366441879,No,8,4,Facebook,Electronic check,101.35,780.5,Yes
2511-ALLCS,Female,0.507129999,Yes,35,4,Instagram,Bank transfer (automatic),24.3,821.6,No
3191-CSNMG,Female,0.009132956,Yes,3,2,Facebook,Electronic check,80.7,239.45,No
7952-OBOYL,Male,0.647920166,No,3,2,Facebook,Mailed check,89.85,244.45,No
7470-DYNOE,Male,0.183947793,No,53,2,GoogleAds,Electronic check,61.1,3357.9,No
7853-OETYL,Female,0.787430199,No,4,1,Facebook,Electronic check,29.05,129.6,No
1545-ACTAS,Female,0.44581921,Yes,48,2,GoogleAds,Bank transfer (automatic),99.7,4977.2,No
5876-HZVZM,Female,0.857718831,Yes,6,2,Facebook,Credit card (automatic),55.9,365.35,Yes
1400-MMYXY,Male,0.479673432,No,3,4,Facebook,Electronic check,105.9,334.65,Yes
5126-RCXYW,Male,0.620129551,Yes,54,1,Instagram,Credit card (automatic),46,2424.05,No
3085-QUOZK,Female,0.089604674,No,1,2,Facebook,Mailed check,43.95,43.95,Yes
2363-BJLSL,Male,0.168342049,No,62,2,Facebook,Bank transfer (automatic),80.4,4981.15,No
1956-YIFGE,Male,0.917911614,Yes,22,2,GoogleAds,Mailed check,100.05,2090.25,No
3926-CUQZX,Male,0.263543621,No,1,2,Facebook,Bank transfer (automatic),45.1,45.1,Yes
7921-LMDFQ,Male,0.301910877,No,51,2,GoogleAds,Bank transfer (automatic),94,4905.75,No
2925-MXLSX,Female,0.284679573,No,30,4,GoogleAds,Credit card (automatic),68.95,2038.7,No
5820-PTRYM,Female,0.90881136,No,56,4,GoogleAds,Credit card (automatic),68.45,4014,No
9609-BENEA,Male,0.221045382,No,35,4,GoogleAds,Electronic check,69,2441.7,No
6211-WHMYA,Female,0.470424432,No,64,1,Facebook,Electronic check,43.85,2751,No
4459-BBGHE,Male,0.377633743,Yes,30,1,Facebook,Electronic check,44.5,1307.8,No
9945-PSVIP,Female,0.237434816,Yes,25,2,Instagram,Mailed check,18.7,383.65,No
1041-RXHRA,Female,0.281798968,No,41,2,Facebook,Bank transfer (automatic),70.25,2868.05,Yes
1750-CSKKM,Male,0.668771464,Yes,9,2,Facebook,Electronic check,55.35,449.75,Yes
9108-EJFJP,Female,0.350273948,No,1,2,Facebook,Mailed check,53.55,53.55,No
0530-IJVDB,Male,0.210966255,Yes,70,4,Instagram,Electronic check,114.6,7882.5,No
0508-SQWPL,Female,0.19756144,Yes,57,2,Instagram,Bank transfer (automatic),20.1,1087.7,No
2215-ZAFGX,Male,0.789199938,No,9,4,Facebook,Electronic check,85.5,791.7,No
8213-TAZPM,Female,0.43713232,Yes,69,4,GoogleAds,Bank transfer (automatic),108.75,7493.05,No
7142-HVGBG,Male,0.487538434,No,43,4,Facebook,Electronic check,103,4414.3,Yes
1304-SEGFY,Female,0.574703416,No,72,4,Instagram,Electronic check,97.85,6841.3,No
7242-EDTYC,Male,0.370892615,Yes,44,2,Instagram,Bank transfer (automatic),19.55,819.95,No
2904-GGUAZ,Female,0.120423863,No,72,4,Instagram,Bank transfer (automatic),84.05,6052.25,No
8267-ZNYVZ,Female,0.190591751,No,33,2,GoogleAds,Electronic check,103.75,3361.05,Yes
5136-GFPMB,Male,0.518032799,No,54,4,Facebook,Credit card (automatic),89.4,4869.5,No
2595-KIWPV,Male,0.38173197,Yes,27,2,Instagram,Credit card (automatic),19.7,509.3,No
5243-SAOTC,Male,0.665981174,No,54,4,Facebook,Bank transfer (automatic),79.85,4308.25,No
9398-MMQTO,Male,0.539486147,No,3,2,Facebook,Credit card (automatic),74.45,221.1,No
7619-PLRLP,Female,0.158339216,No,53,4,GoogleAds,Bank transfer (automatic),74.1,3833.95,No
6457-GIRWB,Male,0.792225931,No,1,2,Facebook,Electronic check,69.35,69.35,Yes
6508-NJYRO,Male,0.417845668,No,15,2,GoogleAds,Mailed check,18.8,294.95,No
1450-SKCVI,Female,0.443554648,No,56,2,Facebook,Electronic check,73.85,4092.85,Yes
4710-NKCAW,Male,0.523081062,Yes,5,4,Facebook,Credit card (automatic),64.4,316.9,No
5306-BVTKJ,Male,0.00225787,Yes,48,2,GoogleAds,Credit card (automatic),55.8,2651.2,No
0357-NVCRI,Female,0.015483762,Yes,25,2,Facebook,Credit card (automatic),20.05,471.7,No
5570-PTWEH,Female,0.784271074,No,3,4,Facebook,Credit card (automatic),75.15,216.75,Yes
2371-KFUOG,Male,0.704111967,No,58,2,GoogleAds,Bank transfer (automatic),99.15,5720.95,No
0463-ZSDNT,Male,0.642066004,No,10,2,Facebook,Bank transfer (automatic),56.75,503.25,No
6502-MJQAE,Male,0.724420677,No,1,2,Facebook,Electronic check,69.6,69.6,Yes
6257-DTAYD,Male,0.886069539,No,71,4,Instagram,Credit card (automatic),104.15,7365.3,No
4616-ULAOA,Female,0.428734453,Yes,65,4,Instagram,Credit card (automatic),110.8,7245.9,No
7693-LCKZL,Male,0.23911015,Yes,5,4,Facebook,Electronic check,80.15,385,Yes
7746-AWNQW,Female,0.067856982,No,28,1,Facebook,Mailed check,35.75,961.4,No
5996-EBTKM,Female,0.366139909,Yes,67,4,Instagram,Bank transfer (automatic),69.9,4615.9,No
2758-RNWXS,Male,0.975995387,No,35,2,GoogleAds,Electronic check,89.2,3251.3,No
2314-TNDJQ,Female,0.151971246,Yes,72,1,Instagram,Credit card (automatic),55.65,3880.05,No
2405-LBMUW,Female,0.543472279,Yes,61,1,GoogleAds,Bank transfer (automatic),50.7,3088.75,No
3454-JFUBC,Male,0.054680417,No,68,2,Instagram,Credit card (automatic),20,1396,No
0032-PGELS,Female,0.075629755,Yes,1,1,Facebook,Bank transfer (automatic),30.5,30.5,Yes
9039-ZVJDC,Male,0.4057099,No,3,2,Facebook,Mailed check,19.1,53.05,No
6797-LNAQX,Male,0.971051377,Yes,70,4,Instagram,Bank transfer (automatic),98.3,6859.5,Yes
9013-AQORL,Female,0.110143155,Yes,48,1,Facebook,Credit card (automatic),45.55,2108.35,No
2898-MRKPI,Male,0.61400067,Yes,68,4,GoogleAds,Credit card (automatic),101.05,6770.5,No
2750-BJLSB,Female,0.927282534,No,47,2,GoogleAds,Electronic check,103.7,4730.6,No
3648-GZPHF,Male,0.544759424,Yes,32,1,GoogleAds,Mailed check,36.25,1151.05,No
2075-RMJIK,Female,0.622652008,Yes,5,2,Facebook,Mailed check,49.4,232.55,No
9588-YRFHY,Male,0.556164084,No,49,2,Instagram,Credit card (automatic),19.9,1022.6,No
6394-MFYNG,Female,0.363334241,No,48,4,Facebook,Bank transfer (automatic),107.4,5121.3,Yes
1564-NTYXF,Female,0.063361795,No,13,4,Facebook,Electronic check,82,1127.2,Yes
9364-YKUVW,Male,0.134173661,No,15,2,Facebook,Mailed check,19.8,309.4,No
5392-AKEMH,Female,0.122986628,No,12,2,Facebook,Electronic check,45.05,523.1,No
2451-YMUXS,Male,0.071378481,No,67,4,Instagram,Bank transfer (automatic),64.55,4250.1,No
3914-FDRHP,Male,0.135360432,No,9,2,Facebook,Electronic check,86.25,770.5,No
3078-ZKNTS,Female,0.985520095,Yes,13,2,Instagram,Bank transfer (automatic),19.75,246.7,No
1024-KPRBB,Female,0.891362023,No,38,2,GoogleAds,Mailed check,89.1,3342,No
4690-PKDQG,Female,0.261538853,No,42,4,Facebook,Electronic check,95.55,3930.6,No
8155-IBNHG,Female,0.32599298,No,24,4,Facebook,Credit card (automatic),75.4,1747.85,Yes
0886-QGENL,Female,0.713746895,No,27,2,Facebook,Electronic check,101.25,2754.45,Yes
9547-ITEFG,Male,0.434943064,Yes,9,4,Facebook,Credit card (automatic),102.6,897.75,No
1264-FUHCX,Female,0.935656788,No,49,1,GoogleAds,Credit card (automatic),56.3,2780.6,No
7789-CRUVC,Female,0.427394257,No,61,4,Facebook,Credit card (automatic),94.2,5895.45,No
6598-KELSS,Male,0.908801049,Yes,50,1,GoogleAds,Bank transfer (automatic),43.05,2208.05,No
8739-WWKDU,Male,0.504434066,No,25,4,Facebook,Electronic check,89.5,2196.15,Yes
8685-WHQPW,Female,0.144740718,No,22,4,Facebook,Bank transfer (automatic),74.4,1692.6,Yes
4745-LSPLO,Male,0.423520988,No,1,2,Facebook,Mailed check,20.5,20.5,Yes
8083-YTZES,Male,0.331345741,No,4,4,Facebook,Electronic check,74.35,265.35,Yes
7240-FQLHE,Female,0.006058843,No,18,4,Facebook,Bank transfer (automatic),99.75,1836.25,Yes
6664-FPDAC,Female,0.728345187,No,56,4,GoogleAds,Electronic check,111.95,6418.9,Yes
9972-VAFJJ,Female,0.489618065,No,53,2,GoogleAds,Electronic check,94,4871.45,No
0422-UXFAP,Female,0.534750882,No,51,4,GoogleAds,Electronic check,98.85,4947.55,No
1904-WAJAA,Female,0.745254872,Yes,24,4,Instagram,Electronic check,64.35,1558.65,No
5130-YPIRV,Female,0.122398523,No,62,2,Instagram,Credit card (automatic),72,4284.2,No
2843-CQMEG,Male,0.0706865,No,24,2,Facebook,Mailed check,49.7,1218.25,No
6439-PKTRR,Female,0.015826946,Yes,70,4,Instagram,Electronic check,80.7,5617.95,No
5351-QESIO,Male,0.270653595,Yes,1,1,Facebook,Mailed check,24.2,24.2,No
0786-VSSUD,Male,0.588341719,No,16,1,Facebook,Mailed check,39,679.85,Yes
5568-DMXZS,Female,0.396165468,No,8,2,Facebook,Electronic check,65.45,554.45,No
8468-FZTOE,Female,0.198504289,Yes,72,2,Instagram,Electronic check,74.35,5237.4,No
6633-SYEUS,Female,0.081628421,No,23,2,Facebook,Bank transfer (automatic),83.2,2032.3,No
6447-GORXK,Male,0.027806368,Yes,31,1,Facebook,Credit card (automatic),25,789.2,No
6967-PEJLL,Male,0.168500173,Yes,37,1,GoogleAds,Electronic check,40.2,1525.35,No
3976-BWUCK,Female,0.503591223,No,30,4,Facebook,Credit card (automatic),94.1,2804.45,Yes
5981-ZVXOT,Female,0.587938365,No,35,4,GoogleAds,Electronic check,108.35,3726.15,No
1684-FLBGS,Female,0.396859587,Yes,23,4,Facebook,Credit card (automatic),69.5,1652.1,No
1389-WNUIB,Female,0.459906356,Yes,20,4,GoogleAds,Bank transfer (automatic),76,1588.75,No
0376-OIWME,Male,0.750019856,No,36,2,Facebook,Electronic check,93.6,3366.05,No
3585-ISXZP,Female,0.29616191,No,8,4,Facebook,Bank transfer (automatic),95.65,778.1,Yes
0218-QNVAS,Male,0.942197195,Yes,71,4,GoogleAds,Bank transfer (automatic),100.55,7113.75,No
6583-QGCSI,Female,0.361513775,No,50,4,Facebook,Electronic check,88.05,4367.35,Yes
0804-YGEQV,Female,0.87967252,Yes,43,4,GoogleAds,Bank transfer (automatic),24.45,993.15,No
7164-BPTUT,Male,0.547574664,Yes,57,4,Instagram,Mailed check,89.55,5012.35,No
4174-LPGTI,Female,0.847633668,Yes,41,2,GoogleAds,Bank transfer (automatic),66.5,2728.6,Yes
2523-EWWZL,Female,0.014513748,No,27,2,Facebook,Electronic check,76.1,2093.4,No
0928-XUTSN,Female,0.303529733,No,13,2,Facebook,Electronic check,80.5,1011.8,No
2108-XWMPY,Male,0.510996422,No,3,1,Facebook,Mailed check,35.45,106.85,Yes
0052-YNYOT,Female,0.277477113,No,67,2,GoogleAds,Electronic check,20.55,1343.4,No
6304-IJFSQ,Male,0.435841184,No,3,2,Facebook,Mailed check,49.9,130.1,Yes
9586-JGQKH,Female,0.150405738,No,64,4,Instagram,Bank transfer (automatic),105.4,6794.75,No
4501-VCPFK,Male,0.979863645,No,26,1,Facebook,Electronic check,35.75,1022.5,No
6075-SLNIL,Male,0.173233301,No,38,4,Facebook,Credit card (automatic),95.1,3691.2,No
9347-AERRL,Male,0.843596438,No,23,2,GoogleAds,Credit card (automatic),19.3,486.2,No
0093-XWZFY,Male,0.118591397,No,40,4,Facebook,Credit card (automatic),104.5,4036.85,Yes
2274-XUATA,Male,0.712721293,No,72,1,Instagram,Bank transfer (automatic),63.1,4685.55,No
1980-KXVPM,Female,0.171358472,No,3,4,Facebook,Credit card (automatic),75.05,256.25,Yes
7703-ZEKEF,Male,0.852966967,No,23,4,Facebook,Electronic check,81,1917.1,Yes
0723-DRCLG,Female,0.606895584,No,1,4,Facebook,Electronic check,74.45,74.45,Yes
5482-NUPNA,Female,0.351593987,No,4,2,Facebook,Mailed check,60.4,272.15,Yes
6691-CCIHA,Female,0.711295924,No,62,4,Instagram,Electronic check,84.95,5150.55,No
1685-BQULA,Female,0.73684147,No,40,4,Facebook,Bank transfer (automatic),93.4,3756.4,No
9053-EJUNL,Male,0.284271293,No,41,4,Facebook,Electronic check,89.2,3645.75,No
0666-UXTJO,Male,0.971816813,No,34,2,Facebook,Credit card (automatic),85.2,2874.45,No
1471-GIQKQ,Female,0.686343921,No,1,2,Facebook,Electronic check,49.95,49.95,No
4807-IZYOZ,Female,0.802100761,No,51,2,Instagram,Bank transfer (automatic),20.65,1020.75,No
1122-JWTJW,Male,0.30090576,Yes,1,2,Facebook,Mailed check,70.65,70.65,Yes
9710-NJERN,Female,0.897599929,No,39,2,Instagram,Mailed check,20.15,826,No
9837-FWLCH,Male,0.802556684,Yes,12,2,Facebook,Electronic check,19.2,239,No
1699-HPSBG,Male,0.392077746,No,12,2,GoogleAds,Electronic check,59.8,727.8,Yes
7203-OYKCT,Male,0.819190881,No,72,4,GoogleAds,Electronic check,104.95,7544.3,No
1035-IPQPU,Female,0.356240122,No,63,4,Facebook,Electronic check,103.5,6479.4,No
7398-LXGYX,Male,0.094321525,No,44,4,Facebook,Credit card (automatic),84.8,3626.35,No
2823-LKABH,Female,0.99555423,No,18,4,Facebook,Bank transfer (automatic),95.05,1679.4,No
8775-CEBBJ,Female,0.27080258,No,9,2,Facebook,Bank transfer (automatic),44.2,403.35,Yes
0550-DCXLH,Male,0.928833545,No,13,2,Facebook,Mailed check,73.35,931.55,No
